log_id,label,user_id,age,gender,residence,city,city_rank,series_dev,series_group,emui_dev,device_name,device_size,net_type,task_id,adv_id,creat_type_cd,adv_prim_id,inter_type_cd,slot_id,site_id,spread_app_id,hispace_app_tags,app_second_class,app_score,ad_click_list_v001,ad_click_list_v002,ad_click_list_v003,ad_close_list_v001,ad_close_list_v002,ad_close_list_v003,pt_d,u_newsCatInterestsST,u_refreshTimes,u_feedLifeCycle
1169712,0,200204,7,3,16,120,4,16,5,19,124,2541,7,35039,16335,10,2020,4,16,1,352,19,18,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169571,0,200204,7,3,16,120,4,16,5,19,124,1710,7,16502,14798,10,1573,4,30,1,350,39,15,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169574,0,200204,7,3,16,120,4,16,5,19,124,1710,7,16502,14798,10,1573,4,30,1,350,39,15,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169576,0,200204,7,3,16,120,4,16,5,19,124,2541,7,12610,16266,10,1205,4,16,1,170,34,29,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169578,0,200204,7,3,16,120,4,16,5,19,124,2541,7,12610,16266,10,1205,4,16,1,170,34,29,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169580,0,200204,7,3,16,120,4,16,5,19,124,2541,7,12610,16266,10,1205,4,16,1,170,34,29,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169582,0,200204,7,3,16,120,4,16,5,19,124,2541,7,12610,16266,10,1205,4,16,1,170,34,29,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169583,0,200204,7,3,16,120,4,16,5,19,124,2541,7,12610,16266,10,1205,4,16,1,170,34,29,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169585,0,200204,7,3,16,120,4,16,5,19,124,2541,7,12610,16266,10,1205,4,16,1,170,34,29,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169587,0,200204,7,3,16,120,4,16,5,19,124,1710,7,16502,14798,10,1573,4,14,1,350,39,15,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169589,0,200204,7,3,16,120,4,16,5,19,124,2541,7,10699,22477,10,1509,4,16,1,162,47,14,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169591,0,200204,7,3,16,120,4,16,5,19,124,2541,7,10699,22477,10,1509,4,16,1,162,47,14,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169840,0,200204,7,3,16,120,4,16,5,19,124,2117,7,30289,19617,8,1542,4,36,1,152,49,17,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169670,0,200204,7,3,16,120,4,16,5,19,124,2541,7,13439,16188,10,1619,4,16,1,257,49,17,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169672,0,200204,7,3,16,120,4,16,5,19,124,2117,7,15265,21998,8,1482,4,35,1,257,49,17,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169603,0,200204,7,3,16,120,4,16,5,19,124,2541,7,10699,22477,10,1509,4,16,1,162,47,14,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169430,0,200204,7,3,16,120,4,16,5,19,124,2541,7,20446,20696,10,1635,4,16,1,344,20,13,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169466,0,200204,7,3,16,120,4,16,5,19,124,2541,7,20446,20696,10,1635,4,16,1,344,20,13,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169842,0,200204,7,3,16,120,4,16,5,19,124,2541,7,34975,15769,10,1562,4,16,1,152,49,17,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169513,0,200204,7,3,16,120,4,16,5,19,124,2117,7,10468,20201,5,1913,3,44,1,213,18,23,0,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169845,0,200204,7,3,16,120,4,16,5,19,124,2117,7,18406,19392,8,2030,5,36,1,246,47,23,0,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169847,0,200204,7,3,16,120,4,16,5,19,124,1710,7,30289,19617,8,1542,4,17,1,152,49,17,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169848,0,200204,7,3,16,120,4,16,5,19,124,2541,7,34975,15769,10,1562,4,16,1,152,49,17,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169738,0,200204,7,3,16,120,4,16,5,19,124,1710,7,12632,21645,8,1392,4,12,1,321,43,18,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169740,0,200204,7,3,16,120,4,16,5,19,124,2117,7,12632,21645,8,1392,4,40,1,321,43,18,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169725,0,200204,7,3,16,120,4,16,5,19,124,2541,7,35909,16327,8,1392,4,38,1,321,43,18,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169850,0,200204,7,3,16,120,4,16,5,19,124,2117,7,13238,18914,8,1036,4,44,1,312,43,18,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169852,0,200204,7,3,16,120,4,16,5,19,124,2541,7,30289,19617,8,1542,4,38,1,152,49,17,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169855,0,200204,7,3,16,120,4,16,5,19,124,2541,7,34975,15769,10,1562,4,16,1,152,49,17,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169458,0,200204,7,3,16,120,4,16,5,19,124,2541,7,10670,11794,10,1220,4,16,1,280,49,17,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169456,0,200204,7,3,16,120,4,16,5,19,124,2541,7,32971,13486,10,1220,4,16,1,280,49,17,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169454,0,200204,7,3,16,120,4,16,5,19,124,2541,7,32971,13486,10,1220,4,16,1,280,49,17,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169515,0,200204,7,3,16,120,4,16,5,19,124,2541,7,35176,12689,5,1438,3,38,1,213,18,23,0,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169615,0,200204,7,3,16,120,4,16,5,19,124,2541,7,13033,12869,8,1802,4,38,1,181,26,23,0,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169610,0,200204,7,3,16,120,4,16,5,19,124,2541,7,10699,22477,10,1509,4,16,1,162,47,14,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169857,0,200204,7,3,16,120,4,16,5,19,124,2541,7,15501,10522,10,1036,4,16,1,312,43,18,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169711,0,200204,7,3,16,120,4,16,5,19,124,2541,7,35039,16335,10,2020,4,16,1,352,19,18,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169709,0,200204,7,3,16,120,4,16,5,19,124,2541,7,35039,16335,10,2020,4,16,1,352,19,18,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169612,0,200204,7,3,16,120,4,16,5,19,124,2541,7,10699,22477,10,1509,4,16,1,162,47,14,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169614,0,200204,7,3,16,120,4,16,5,19,124,2117,7,23707,11663,8,1802,4,44,1,181,26,23,0,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169708,0,200204,7,3,16,120,4,16,5,19,124,2541,7,35039,16335,10,2020,4,16,1,352,19,18,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169707,0,200204,7,3,16,120,4,16,5,19,124,2541,7,35039,16335,10,2020,4,16,1,352,19,18,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169742,0,200204,7,3,16,120,4,16,5,19,124,2117,7,12632,21645,8,1392,4,44,1,321,43,18,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169861,0,200204,7,3,16,120,4,16,5,19,124,2117,7,22744,12947,8,1612,5,40,1,246,47,14,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169863,0,200204,7,3,16,120,4,16,5,19,124,2541,7,30289,19617,8,1542,4,38,1,152,49,17,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169865,0,200204,7,3,16,120,4,16,5,19,124,1710,7,30289,19617,8,1542,4,17,1,152,49,17,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169594,0,200204,7,3,16,120,4,16,5,19,124,2541,7,10699,22477,10,1509,4,16,1,162,47,14,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169866,0,200204,7,3,16,120,4,16,5,19,124,1710,7,30289,19617,8,1542,4,17,1,152,49,17,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169868,0,200204,7,3,16,120,4,16,5,19,124,2541,7,34975,15769,10,1562,4,16,1,152,49,17,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169870,0,200204,7,3,16,120,4,16,5,19,124,2541,7,34975,15769,10,1562,4,16,1,152,49,17,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169872,0,200204,7,3,16,120,4,16,5,19,124,2541,7,34975,15769,10,1562,4,16,1,152,49,17,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169687,0,200204,7,3,16,120,4,16,5,19,124,2541,7,35861,14285,10,1482,4,16,1,257,49,17,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169597,0,200204,7,3,16,120,4,16,5,19,124,2541,7,10699,22477,10,1509,4,16,1,162,47,14,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169685,0,200204,7,3,16,120,4,16,5,19,124,2541,7,33411,19784,10,1619,4,16,1,257,49,23,0,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169683,0,200204,7,3,16,120,4,16,5,19,124,2541,7,33411,19784,10,1619,4,16,1,257,49,23,0,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169704,0,200204,7,3,16,120,4,16,5,19,124,2541,7,35039,16335,10,2020,4,16,1,352,19,18,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169701,0,200204,7,3,16,120,4,16,5,19,124,2541,7,35039,16335,10,2020,4,16,1,352,19,18,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169699,0,200204,7,3,16,120,4,16,5,19,124,2541,7,35039,16335,10,2020,4,16,1,352,19,18,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169411,0,200204,7,3,16,120,4,16,5,19,124,2541,7,20446,20696,10,1635,4,16,1,344,20,13,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169413,0,200204,7,3,16,120,4,16,5,19,124,2541,7,11923,21714,8,1060,4,38,1,344,20,13,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169415,0,200204,7,3,16,120,4,16,5,19,124,2117,7,11923,21714,8,1060,4,47,1,344,20,13,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169468,0,200204,7,3,16,120,4,16,5,19,124,2541,7,32971,13486,10,1220,4,16,1,280,49,17,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169470,0,200204,7,3,16,120,4,16,5,19,124,2541,7,20692,19451,10,1220,4,16,1,280,49,17,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169472,0,200204,7,3,16,120,4,16,5,19,124,2541,7,32971,13486,10,1220,4,16,1,280,49,17,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169474,0,200204,7,3,16,120,4,16,5,19,124,2541,7,10670,11794,10,1220,4,16,1,280,49,17,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169698,0,200204,7,3,16,120,4,16,5,19,124,2541,7,35039,16335,10,2020,4,16,1,352,19,18,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169682,0,200204,7,3,16,120,4,16,5,19,124,2541,7,33411,19784,10,1619,4,16,1,257,49,23,0,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169697,0,200204,7,3,16,120,4,16,5,19,124,2541,7,35039,16335,10,2020,4,16,1,352,19,18,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169695,0,200204,7,3,16,120,4,16,5,19,124,2541,7,35039,16335,10,2020,4,16,1,352,19,18,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169693,0,200204,7,3,16,120,4,16,5,19,124,2541,7,35039,16335,10,2020,4,16,1,352,19,18,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169748,0,200204,7,3,16,120,4,16,5,19,124,2541,7,34510,13187,8,1392,4,38,1,321,43,18,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169750,0,200204,7,3,16,120,4,16,5,19,124,1710,7,34510,13187,8,1392,4,17,1,321,43,18,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169743,0,200204,7,3,16,120,4,16,5,19,124,2541,7,12632,21645,8,1392,4,38,1,321,43,18,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169476,0,200204,7,3,16,120,4,16,5,19,124,2541,7,20446,20696,10,1635,4,16,1,344,20,13,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169745,0,200204,7,3,16,120,4,16,5,19,124,2117,7,12632,21645,8,1392,4,37,1,321,43,18,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169449,0,200204,7,3,16,120,4,16,5,19,124,2541,7,11923,21714,8,1060,4,38,1,344,20,13,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169447,0,200204,7,3,16,120,4,16,5,19,124,2541,7,11923,21714,8,1060,4,38,1,344,20,13,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169421,0,200204,7,3,16,120,4,16,5,19,124,2541,7,12859,22725,8,1060,4,38,1,344,20,13,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169478,0,200204,7,3,16,120,4,16,5,19,124,2541,7,10670,11794,10,1220,4,16,1,280,49,17,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169480,0,200204,7,3,16,120,4,16,5,19,124,2541,7,11923,21714,8,1060,4,38,1,344,20,13,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169874,0,200204,7,3,16,120,4,16,5,19,124,2117,7,18406,19392,8,2030,5,36,1,246,47,23,0,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169481,0,200204,7,3,16,120,4,16,5,19,124,2541,7,10670,11794,10,1220,4,16,1,280,49,17,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169483,0,200204,7,3,16,120,4,16,5,19,124,2541,7,32368,23474,8,1611,4,38,1,372,20,13,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169485,0,200204,7,3,16,120,4,16,5,19,124,2541,7,27317,13170,8,1611,4,38,1,372,20,13,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169487,0,200204,7,3,16,120,4,16,5,19,124,2541,7,24227,13738,10,1146,4,16,1,372,20,13,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169489,0,200204,7,3,16,120,4,16,5,19,124,2541,7,24227,13738,10,1146,4,16,1,372,20,13,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169877,0,200204,7,3,16,120,4,16,5,19,124,2541,7,34975,15769,10,1562,4,16,1,152,49,17,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169879,0,200204,7,3,16,120,4,16,5,19,124,2541,7,29283,11577,8,1041,5,38,1,246,47,14,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169881,0,200204,7,3,16,120,4,16,5,19,124,2541,7,29283,11577,8,1041,5,38,1,246,47,14,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169883,0,200204,7,3,16,120,4,16,5,19,124,2541,7,34975,15769,10,1562,4,16,1,152,49,17,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169885,0,200204,7,3,16,120,4,16,5,19,124,2541,7,34975,15769,10,1562,4,16,1,152,49,17,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169886,0,200204,7,3,16,120,4,16,5,19,124,2117,7,14277,13852,8,1041,5,40,1,246,47,14,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169501,0,200204,7,3,16,120,4,16,5,19,124,2541,7,32551,21221,2,1913,3,38,1,213,18,23,0,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169499,0,200204,7,3,16,120,4,16,5,19,124,1710,7,33486,15513,2,1151,3,12,1,213,18,23,0,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169497,0,200204,7,3,16,120,4,16,5,19,124,2117,7,32551,21221,2,1913,3,37,1,213,18,23,0,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169887,0,200204,7,3,16,120,4,16,5,19,124,2541,7,34975,15769,10,1562,4,16,1,152,49,17,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169890,0,200204,7,3,16,120,4,16,5,19,124,2541,7,34975,15769,10,1562,4,16,1,152,49,17,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169892,0,200204,7,3,16,120,4,16,5,19,124,2541,7,31996,10724,10,1403,4,16,1,174,16,18,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169894,0,200204,7,3,16,120,4,16,5,19,124,2541,7,31996,10724,10,1403,4,16,1,174,16,18,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169896,0,200204,7,3,16,120,4,16,5,19,124,2541,7,31996,10724,10,1403,4,16,1,174,16,18,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169898,0,200204,7,3,16,120,4,16,5,19,124,2541,7,34975,15769,10,1562,4,16,1,152,49,17,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169899,0,200204,7,3,16,120,4,16,5,19,124,2541,7,34975,15769,10,1562,4,16,1,152,49,17,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169902,0,200204,7,3,16,120,4,16,5,19,124,2541,7,31996,10724,10,1403,4,16,1,174,16,18,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
